train_recon_loss_step,step,epoch,train_main_loss_step,train_loss_step,val_recon_loss_step,val_loss_step,val_main_loss_step,val_main_loss_epoch,val_recon_loss_epoch,val_loss_epoch,train_recon_loss_epoch,train_loss_epoch,train_main_loss_epoch
,710,,,,0.2677935063838959,277408160.0,554816320.0,,,,,,
,711,,,,0.27121612429618835,228791376.0,457582752.0,,,,,,
,712,,,,0.2702566981315613,261669312.0,523338624.0,,,,,,
,713,,,,0.2684706449508667,216235472.0,432470944.0,,,,,,
,714,,,,0.2655077576637268,223596320.0,447192640.0,,,,,,
,715,,,,0.26679474115371704,270083616.0,540167232.0,,,,,,
,716,,,,0.2669442892074585,244666576.0,489333152.0,,,,,,
,717,,,,0.26578378677368164,262895040.0,525790080.0,,,,,,
,718,,,,0.27024611830711365,233534416.0,467068832.0,,,,,,
,719,,,,0.27068614959716797,212552848.0,425105696.0,,,,,,
,2879,35,,,,,,485868704.0,0.2693919241428375,242934352.0,,,
,2879,35,,,,,,,,,1.504525065422058,262849600.0,525699200.0
1.545278549194336,2899,36,540888576.0,270444288.0,,,,,,,,,
1.4749178886413574,2949,36,477079392.0,238539696.0,,,,,,,,,
,720,,,,0.3233855962753296,187613632.0,375227264.0,,,,,,
,721,,,,0.3156973421573639,249155824.0,498311648.0,,,,,,
,722,,,,0.31309014558792114,200434816.0,400869632.0,,,,,,
,723,,,,0.3155415952205658,245307040.0,490614080.0,,,,,,
,724,,,,0.3186054527759552,244385920.0,488771840.0,,,,,,
,725,,,,0.31799429655075073,255407296.0,510814592.0,,,,,,
,726,,,,0.3113437592983246,284637536.0,569275072.0,,,,,,
,727,,,,0.31070005893707275,203452064.0,406904128.0,,,,,,
,728,,,,0.316653847694397,193601728.0,387203456.0,,,,,,
,729,,,,0.31346267461776733,239413776.0,478827552.0,,,,,,
,730,,,,0.3138571083545685,263131088.0,526262176.0,,,,,,
,731,,,,0.3128242492675781,217049888.0,434099776.0,,,,,,
,732,,,,0.3164183795452118,248455904.0,496911808.0,,,,,,
,733,,,,0.3150807023048401,204774400.0,409548800.0,,,,,,
,734,,,,0.31332871317863464,212973408.0,425946816.0,,,,,,
,735,,,,0.310784250497818,256058976.0,512117952.0,,,,,,
,736,,,,0.31242817640304565,231666816.0,463333632.0,,,,,,
,737,,,,0.3084196448326111,250753392.0,501506784.0,,,,,,
,738,,,,0.31630054116249084,221426672.0,442853344.0,,,,,,
,739,,,,0.3180033266544342,201179600.0,402359200.0,,,,,,
,2959,36,,,,,,461088000.0,0.3146960139274597,230544000.0,,,
,2959,36,,,,,,,,,1.479519009590149,250713280.0,501426560.0
1.423755168914795,2999,37,508658496.0,254329248.0,,,,,,,,,
,740,,,,0.29554247856140137,176709104.0,353418208.0,,,,,,
,741,,,,0.28758156299591064,235721360.0,471442720.0,,,,,,
,742,,,,0.28634342551231384,189521552.0,379043104.0,,,,,,
,743,,,,0.2937701642513275,231953728.0,463907456.0,,,,,,
,744,,,,0.2917121648788452,231594256.0,463188512.0,,,,,,
,745,,,,0.2897758483886719,241174816.0,482349632.0,,,,,,
,746,,,,0.28384488821029663,269602080.0,539204160.0,,,,,,
,747,,,,0.2823661267757416,192169168.0,384338336.0,,,,,,
,748,,,,0.2900659441947937,182527536.0,365055072.0,,,,,,
,749,,,,0.2845175266265869,226828784.0,453657568.0,,,,,,
,750,,,,0.28313711285591125,248553344.0,497106688.0,,,,,,
,751,,,,0.28678247332572937,205174416.0,410348832.0,,,,,,
,752,,,,0.28882932662963867,235011872.0,470023744.0,,,,,,
,753,,,,0.2860090732574463,193197376.0,386394752.0,,,,,,
,754,,,,0.2844962477684021,202290096.0,404580192.0,,,,,,
,755,,,,0.2828179895877838,241750096.0,483500192.0,,,,,,
,756,,,,0.2832662761211395,218451024.0,436902048.0,,,,,,
,757,,,,0.28061240911483765,238451248.0,476902496.0,,,,,,
,758,,,,0.2877916991710663,209160640.0,418321280.0,,,,,,
,759,,,,0.2893570363521576,189696640.0,379393280.0,,,,,,
,3039,37,,,,,,435953920.0,0.28693100810050964,217976960.0,,,
,3039,37,,,,,,,,,1.46366548538208,238255520.0,476511040.0
1.4592581987380981,3049,38,417138688.0,208569344.0,,,,,,,,,
1.4389673471450806,3099,38,438400736.0,219200368.0,,,,,,,,,
,760,,,,0.3598346412181854,165821952.0,331643904.0,,,,,,
,761,,,,0.3492574393749237,222141152.0,444282304.0,,,,,,
,762,,,,0.35059815645217896,178625168.0,357250336.0,,,,,,
,763,,,,0.35772284865379333,218459712.0,436919424.0,,,,,,
,764,,,,0.35414567589759827,218698656.0,437397312.0,,,,,,
,765,,,,0.35105612874031067,226744768.0,453489536.0,,,,,,
,766,,,,0.34522703289985657,254317616.0,508635232.0,,,,,,
,767,,,,0.3453023135662079,180879296.0,361758592.0,,,,,,
,768,,,,0.3531852960586548,171459888.0,342919776.0,,,,,,
,769,,,,0.3487975299358368,214152992.0,428305984.0,,,,,,
,770,,,,0.3438131809234619,233755728.0,467511456.0,,,,,,
,771,,,,0.3471987843513489,193253888.0,386507776.0,,,,,,
,772,,,,0.35291582345962524,221421552.0,442843104.0,,,,,,
,773,,,,0.3480478525161743,181594608.0,363189216.0,,,,,,
,774,,,,0.34807735681533813,191638576.0,383277152.0,,,,,,
,775,,,,0.3470361828804016,227239008.0,454478016.0,,,,,,
,776,,,,0.34514397382736206,205103696.0,410207392.0,,,,,,
,777,,,,0.34542131423950195,226076368.0,452152736.0,,,,,,
,778,,,,0.35119834542274475,196824368.0,393648736.0,,,,,,
,779,,,,0.3520018756389618,178193824.0,356387648.0,,,,,,
,3119,38,,,,,,410640288.0,0.3497990667819977,205320144.0,,,
,3119,38,,,,,,,,,1.4546319246292114,225596048.0,451192096.0
1.4155994653701782,3149,39,473621600.0,236810800.0,,,,,,,,,
1.4663004875183105,3199,39,470685152.0,235342576.0,,,,,,,,,
,780,,,,0.32635194063186646,155180240.0,310360480.0,,,,,,
,781,,,,0.31521034240722656,208668992.0,417337984.0,,,,,,
,782,,,,0.31637653708457947,167973696.0,335947392.0,,,,,,
,783,,,,0.32509830594062805,205077600.0,410155200.0,,,,,,
,784,,,,0.3191075623035431,205946352.0,411892704.0,,,,,,
,785,,,,0.3178601562976837,212378752.0,424757504.0,,,,,,
,786,,,,0.31271132826805115,239053904.0,478107808.0,,,,,,
,787,,,,0.3111436069011688,169814624.0,339629248.0,,,,,,
,788,,,,0.31922221183776855,160628816.0,321257632.0,,,,,,
,789,,,,0.31346800923347473,201631824.0,403263648.0,,,,,,
,790,,,,0.3093695640563965,219004256.0,438008512.0,,,,,,
,791,,,,0.3146853446960449,181526080.0,363052160.0,,,,,,
,792,,,,0.3170122504234314,207938784.0,415877568.0,,,,,,
,793,,,,0.31438037753105164,170201024.0,340402048.0,,,,,,
,794,,,,0.314422070980072,181245088.0,362490176.0,,,,,,
,795,,,,0.31465354561805725,212788736.0,425577472.0,,,,,,
,796,,,,0.3122836947441101,191876000.0,383752000.0,,,,,,
,797,,,,0.30972668528556824,213871200.0,427742400.0,,,,,,
,798,,,,0.31719523668289185,184660016.0,369320032.0,,,,,,
,799,,,,0.31932368874549866,166905424.0,333810848.0,,,,,,
,3199,39,,,,,,385637184.0,0.31598013639450073,192818592.0,,,
,3199,39,,,,,,,,,1.4294676780700684,212830848.0,425661696.0
